,ID,Month of absence,Day of the week,Seasons,Transportation expense,Distance from Residence to Work,Service time,Age,Work load Average/day ,Hit target,Disciplinary failure,Education,Son,Social drinker,Social smoker,Pet,Weight,Height,Body mass index,Absenteeism time in hours
16,0.0032135259449373042,0.00749822720485371,0.0064270518898746085,0.0010711753149791013,0.19174038138125915,0.05462994106393417,0.019281155669623826,0.04070466196920585,0.25660433140450367,0.10390400555297284,0.0,0.0010711753149791013,0.0,0.0010711753149791013,0.0,0.0,0.09533460303314002,0.18209980354644723,0.033206434764352144,0.0021423506299582027
17,0.003206656163086257,0.007482197713867933,0.002137770775390838,0.001068885387695419,0.19133048439748,0.05451315477246637,0.01923993697851754,0.04061764473242592,0.2560557701639884,0.10368188260645564,0.0,0.001068885387695419,0.0,0.001068885387695419,0.0,0.0,0.0951307995048923,0.18171051590822124,0.03313544701855799,0.008551083101563352
18,0.006714759264689096,0.007833885808803944,0.005595632720574247,0.0011191265441148493,0.2115149168377065,0.032454669779330626,0.01454864507349304,0.03693117595579003,0.26809124014888863,0.10855527477914038,0.0,0.0011191265441148493,0.0022382530882296987,0.0,0.0,0.0022382530882296987,0.0772197315439246,0.18689413286717982,0.027978163602871232,0.008953012352918795
19,0.03412909277631896,0.008273719460925808,0.004136859730462904,0.001034214932615726,0.25648530328870006,0.02585537331539315,0.014479009056620164,0.04860810183293912,0.21296243627943245,0.09514777380064679,0.0,0.001034214932615726,0.002068429865231452,0.0,0.0,0.001034214932615726,0.08894248420495243,0.1706454638815948,0.033094877843703234,0.002068429865231452
20,0.017858613358044364,0.007937161492464161,0.003968580746232081,0.0009921451865580202,0.3274079115641466,0.015874322984928323,0.003968580746232081,0.027780065223624563,0.20429956038046784,0.09127735716333785,0.0,0.0019842903731160403,0.0,0.0,0.0,0.0,0.0833401956708737,0.18057042395355966,0.024803629663950503,0.007937161492464161
21,0.003367317045246639,0.008979512120657705,0.002244878030164426,0.001122439015082213,0.20091658369971613,0.05724438976919286,0.020203902271479834,0.042652682573124094,0.23112927466868405,0.10326438938756359,0.0,0.001122439015082213,0.0,0.001122439015082213,0.0,0.0,0.09989707234231696,0.1908146325639762,0.0347956094675486,0.001122439015082213
22,0.009183436386795321,0.007346749109436257,0.0018366872773590641,0.0009183436386795321,0.3315220535633111,0.04775386921133567,0.0027550309160385964,0.0257136218830269,0.18910256704597322,0.08448761475851696,0.0,0.0009183436386795321,0.0009183436386795321,0.0009183436386795321,0.0,0.0036733745547181283,0.07346749109436257,0.15795510585287953,0.024795278244347366,0.036733745547181285
23,0.020922318569499235,0.008368927427799693,0.00627669557084977,0.0010461159284749617,0.27199014140349004,0.05230579642374809,0.01150727521322458,0.03766017342509862,0.2154130536437787,0.09624266541969648,0.0,0.0010461159284749617,0.004184463713899847,0.0010461159284749617,0.0,0.0,0.06799753535087251,0.17574747598379356,0.02406066635492412,0.004184463713899847
24,0.011045097131588275,0.00803279791388238,0.002008199478470595,0.0010040997392352976,0.290184824639001,0.03614759061247072,0.01305329661005887,0.03313529139476482,0.2067612060041148,0.09237717600964739,0.0,0.0010040997392352976,0.002008199478470595,0.0010040997392352976,0.0,0.0010040997392352976,0.09036897653117679,0.1727051551484712,0.03012299217705893,0.00803279791388238
25,0.009470441332036514,0.007576353065629212,0.001894088266407303,0.0009470441332036515,0.3418829320865182,0.04924629492658988,0.0028411323996109547,0.026517235729702243,0.1950124867768963,0.08712806025473593,0.0,0.0009470441332036515,0.0009470441332036515,0.0009470441332036515,0.0,0.003788176532814606,0.07576353065629211,0.16289159091102806,0.02557019159649859,0.006629308932425561
26,0.01111204272681447,0.008081485619501432,0.003030557107313037,0.001010185702437679,0.29194366800448923,0.036366685287756446,0.013132414131689828,0.03333612818044341,0.20801440928885956,0.09293708462426647,0.0,0.001010185702437679,0.002020371404875358,0.001010185702437679,0.0,0.001010185702437679,0.09091671321939111,0.1737519408192808,0.030305571073130373,0.001010185702437679
27,0.03533914387390051,0.009423771699706802,0.004711885849853401,0.0011779714624633503,0.184941519606746,0.03180522948651046,0.007067828774780102,0.03416117241143716,0.2425643496360657,0.10837337454662822,0.0,0.0011779714624633503,0.0,0.0011779714624633503,0.0011779714624633503,0.0,0.08834785968475127,0.21792472055571982,0.025915372174193707,0.004711885849853401
28,0.01102296082740348,0.008016698783566168,0.004008349391783084,0.001002087347945771,0.2896032435563278,0.03607514452604776,0.013027135523295022,0.033068882482210446,0.20634682042694932,0.09219203601101093,0.0,0.001002087347945771,0.002004174695891542,0.001002087347945771,0.0,0.001002087347945771,0.0901878613151194,0.17235902384667262,0.03006262043837313,0.008016698783566168
29,0.0033485244726911083,0.008929398593842956,0.006697048945382217,0.0011161748242303694,0.19979529353723616,0.05692491603574885,0.020091146836146653,0.04241464332075404,0.229839371281045,0.10268808382919399,0.0,0.0011161748242303694,0.0,0.0011161748242303694,0.0,0.0,0.09933955935650289,0.18974972011916283,0.03460141955114145,0.002232349648460739
30,0.0033410660450798905,0.008909509453546374,0.0022273773633865934,0.0011136886816932967,0.19935027402310013,0.056798122766358136,0.02004639627047934,0.04232016990434528,0.2293274322682386,0.10245935871578331,0.0,0.0011136886816932967,0.0,0.0011136886816932967,0.0,0.0,0.09911829267070342,0.18932707588786046,0.0345243491324922,0.008909509453546374
31,0.002132384848552697,0.008529539394210788,0.005330962121381742,0.0010661924242763485,0.2505552197049419,0.030919580304014108,0.012794309091316182,0.05117723636526473,0.21954714542971285,0.09808970303342407,0.0,0.0010661924242763485,0.0010661924242763485,0.0,0.0010661924242763485,0.005330962121381742,0.09382493333631867,0.1737893651570448,0.0351843500011195,0.008529539394210788
32,0.0011014222665728254,0.008811378132582603,0.005507111332864127,0.0011014222665728254,0.25883423264461397,0.01211564493230108,0.015419911732019556,0.04075262386319454,0.2268015688658765,0.10133084852469994,0.0,0.0033042667997184765,0.0011014222665728254,0.0,0.0,0.0011014222665728254,0.09692515945840864,0.189444629850526,0.03194124573061194,0.004405689066291301
33,0.0021392273324797816,0.008556909329919126,0.0021392273324797816,0.0010696136662398908,0.2513592115663743,0.031018796320956832,0.012835363994878689,0.051341455979514755,0.2202516373111196,0.09840445729406995,0.0,0.0010696136662398908,0.0010696136662398908,0.0,0.0010696136662398908,0.005348068331199454,0.09412600262911039,0.1743470275971022,0.03529725098591639,0.008556909329919126
34,0.0033635416748419413,0.008969444466245178,0.0022423611165612945,0.0011211805582806472,0.20069131993223585,0.057180208472313004,0.02018125004905165,0.04260486121466459,0.23087013701947603,0.10314861136181953,0.0,0.0011211805582806472,0.0,0.0011211805582806472,0.0,0.0,0.09978506968697759,0.19060069490771,0.03475659730670006,0.0022423611165612945
35,0.009524562417791121,0.007619649934232897,0.0019049124835582242,0.0009524562417791121,0.34383670328225946,0.04952772457251383,0.0028573687253373365,0.02666877476981514,0.19612693193842945,0.08762597424367832,0.0,0.0009524562417791121,0.0009524562417791121,0.0009524562417791121,0.0,0.0038098249671164484,0.07619649934232897,0.1638224735860073,0.025716318528036027,0.0009524562417791121
36,0.011034017877115146,0.00802474027426556,0.0030092776028495852,0.001003092534283195,0.2898937424078434,0.03611133123419502,0.013040202945681536,0.033102053631345434,0.20655380538199267,0.09228451315405395,0.0,0.001003092534283195,0.00200618506856639,0.001003092534283195,0.0,0.001003092534283195,0.09027832808548755,0.17253191589670955,0.030092776028495853,0.00802474027426556
37,0.019409204253271726,0.008172296527693359,0.005107685329808349,0.0010215370659616698,0.29726728619484594,0.051076853298083494,0.012258444791540039,0.032689186110773434,0.21035184801162918,0.09398141006847363,0.0,0.0010215370659616698,0.0,0.0010215370659616698,0.0,0.0,0.06639990928750854,0.17263976414752222,0.023495352517118408,0.004086148263846679
38,0.0021301137374230097,0.008520454949692039,0.006390341212269029,0.0010650568687115048,0.2502883641472036,0.03088664919263364,0.012780682424538057,0.05112272969815223,0.21931331523446693,0.09798523192145844,0.0,0.0010650568687115048,0.0010650568687115048,0.0,0.0010650568687115048,0.005325284343557524,0.09372500444661243,0.1736042695999753,0.03514687666747966,0.008520454949692039
39,0.020922318569499235,0.008368927427799693,0.00627669557084977,0.0010461159284749617,0.27199014140349004,0.05230579642374809,0.01150727521322458,0.03766017342509862,0.2154130536437787,0.09624266541969648,0.0,0.0010461159284749617,0.004184463713899847,0.0010461159284749617,0.0,0.0,0.06799753535087251,0.17574747598379356,0.02406066635492412,0.004184463713899847
40,0.030595732915116105,0.010198577638372034,0.003399525879457345,0.0011331752931524484,0.20850425394005048,0.04759336231240283,0.007932227052067139,0.030595732915116105,0.2736346370892806,0.10425212697002524,0.0,0.0011331752931524484,0.0,0.0,0.0,0.0,0.065724167002842,0.18924027395645887,0.023796681156201416,0.002266350586304897
41,0.04035723272829137,0.010682796898665362,0.0023739548663700804,0.0011869774331850402,0.14006333711583474,0.011869774331850403,0.011869774331850403,0.04391816502784649,0.2866265626557908,0.1092019238530237,0.0,0.0011869774331850402,0.0,0.0,0.0,0.0,0.09851912695435834,0.20416011850782692,0.033235368129181125,0.004747909732740161
42,0.003220694897131005,0.009662084691393015,0.003220694897131005,0.001073564965710335,0.19216812886214996,0.054751813251227084,0.01932416938278603,0.04079546869699273,0.25924017365986884,0.09876797684535082,0.0,0.001073564965710335,0.0,0.001073564965710335,0.0,0.0,0.09554728194821982,0.18250604417075694,0.03328051393702038,0.00429425986284134
43,0.005078843973850048,0.009141919152930087,0.0030473063843100287,0.0010157687947700096,0.23870566677095226,0.02031537589540019,0.013204994332010125,0.04367805817511041,0.24528378548588284,0.09345072911884089,0.0,0.0010157687947700096,0.0010157687947700096,0.0010157687947700096,0.0,0.0,0.10767149224562102,0.16963338872659162,0.03859921420126037,0.008126150358160077
44,0.015581940975607585,0.010016962055747734,0.004451983135887881,0.0011129957839719703,0.1725143465156554,0.013355949407663643,0.015581940975607585,0.03784185665504699,0.2687617699304155,0.10239561212542127,0.0,0.0011129957839719703,0.0022259915679439407,0.0011129957839719703,0.0,0.0,0.10573459947733718,0.2181471736585062,0.02782489459929926,0.0022259915679439407
45,0.040405192780305084,0.010695492206551346,0.002376776045900299,0.0011883880229501495,0.14022978670811764,0.011883880229501495,0.011883880229501495,0.04397035684915553,0.2869671862299103,0.10933169811141376,0.0,0.0011883880229501495,0.0,0.0,0.0,0.0,0.09863620590486241,0.20440273994742572,0.033274864642604186,0.0035651640688504484
46,0.0032241562383124337,0.0096724687149373,0.0032241562383124337,0.0010747187461041445,0.19237465555264188,0.05481065605131137,0.0193449374298746,0.040839312351957494,0.25951878393424443,0.0988741246415813,0.0,0.0010747187461041445,0.0,0.0010747187461041445,0.0,0.0,0.09564996840326886,0.18270218683770456,0.03331628112922848,0.0032241562383124337
47,0.01478595846525694,0.008871575079154164,0.004928652821752313,0.0009857305643504626,0.28684759422598466,0.030557647494864344,0.011828766772205552,0.039429222574018506,0.23803027375709232,0.09068721192024257,0.0,0.0009857305643504626,0.0009857305643504626,0.0009857305643504626,0.0,0.0009857305643504626,0.07195833119758378,0.16855992650392912,0.024643264108761567,0.0039429222574018504
48,0.020070729249876566,0.009031828162444454,0.00602121877496297,0.0010035364624938284,0.26091948024839534,0.05017682312469141,0.01103890108743211,0.03612731264977782,0.24232997081715968,0.09232535454943219,0.0,0.0010035364624938284,0.0040141458499753134,0.0010035364624938284,0.0,0.0,0.06522987006209884,0.16859412569896315,0.023081338637358048,0.008028291699950627
49,0.014388820462053802,0.008633292277232281,0.0019185093949405068,0.0038370187898810137,0.27914311696384375,0.029736895621577854,0.01151105636964304,0.03837018789881014,0.2316369873263269,0.08825143216726332,0.0,0.0009592546974702534,0.0009592546974702534,0.0009592546974702534,0.0,0.0009592546974702534,0.0700255929153285,0.16403255326741334,0.023981367436756336,0.03069615031904811
50,0.020233167016700457,0.009104925157515206,0.0020233167016700457,0.004046633403340091,0.26303117121710595,0.05058291754175114,0.011128241859185251,0.03641970063006082,0.24429121192623796,0.0930725682768221,0.0010116583508350228,0.0010116583508350228,0.004046633403340091,0.0010116583508350228,0.0,0.0,0.06575779280427649,0.16995860294028384,0.023268142069205525,0.0
51,0.031099996139310825,0.009651722939786118,0.0021448273199524705,0.004289654639904941,0.24129307349465295,0.027882755159382117,0.009651722939786118,0.03002758247933459,0.2589621609564214,0.09866205671781365,0.0010724136599762353,0.0010724136599762353,0.0010724136599762353,0.0,0.0,0.0021448273199524705,0.07399654253836023,0.18123790853598376,0.025737927839429648,0.0
52,0.02999541498656634,0.00964138338853918,0.0032137944628463934,0.004285059283795191,0.24103458471347952,0.027852885344668742,0.00964138338853918,0.02999541498656634,0.2586847439034319,0.0985563635272894,0.0,0.0010712648209487978,0.0010712648209487978,0.0,0.0,0.0021425296418975956,0.07391727264546705,0.18104375474034684,0.025710355702771148,0.0021425296418975956
53,0.040261653380321054,0.010657496483026161,0.003552498827675387,0.004736665103567183,0.1397316205552319,0.011841662758917956,0.011841662758917956,0.043814152207996435,0.28594773563724724,0.1089432973820452,0.0,0.0011841662758917957,0.0,0.0,0.0,0.0,0.09828580089901903,0.20367659945338884,0.03315665572497028,0.0023683325517835914
54,0.010685047538747867,0.008742311622611892,0.0029141038742039635,0.0038854718322719516,0.2807253398816485,0.03496924649044757,0.012627783454883842,0.0320551426162436,0.23456204904242545,0.08936585214225488,0.0009713679580679879,0.0009713679580679879,0.0019427359161359758,0.0009713679580679879,0.0,0.0009713679580679879,0.08742311622611891,0.16707528878769393,0.029141038742039636,0.0
55,0.04020208246787184,0.01005052061696796,0.0033501735389893194,0.00446689805198576,0.1317734925335799,0.014517418668953718,0.02010104123393592,0.05583622564982199,0.2696621685003283,0.10273865519567246,0.00111672451299644,0.00111672451299644,0.00111672451299644,0.00111672451299644,0.0,0.0,0.10943900227365111,0.1987769633133663,0.034618459902889635,0.0
56,0.029931286318409023,0.009620770602345757,0.004275898045487003,0.004275898045487003,0.24051926505864393,0.02779333729566552,0.009620770602345757,0.029931286318409023,0.2581316891080049,0.09834565504620107,0.0,0.0010689745113717508,0.0010689745113717508,0.0,0.0,0.0021379490227435016,0.0737592412846508,0.1806566924218259,0.02565538827292202,0.0032069235341152524
57,0.003210355322127053,0.009631065966381159,0.00428047376283607,0.00428047376283607,0.19155120088691416,0.0545760404761599,0.019262131932762317,0.040664500746942674,0.25840792058865075,0.09845089654522962,0.0,0.0010701184407090176,0.0,0.0010701184407090176,0.0,0.0,0.09524054122310258,0.181920134920533,0.03317367166197955,0.003210355322127053
58,0.012235570497592415,0.008470779575256287,0.0037647909223361277,0.0037647909223361277,0.3473019625855078,0.01600036141992854,0.011294372767008383,0.02917712964810499,0.22727666319050968,0.08659019121373093,0.0009411977305840319,0.0009411977305840319,0.0028235931917520956,0.0009411977305840319,0.0,0.0,0.06588384114088223,0.1590624164687014,0.023529943264600797,0.0
59,0.032755122702674805,0.008933215282547674,0.005955476855031783,0.0039703179033545215,0.24615971000798034,0.02481448689596576,0.013896112661740826,0.04665123536441563,0.23968412150760912,0.09131731177715399,0.0,0.0009925794758386304,0.0019851589516772608,0.0,0.0,0.0009925794758386304,0.08536183492212221,0.16377561351337402,0.03176254322683617,0.0009925794758386304
60,0.0032034990752566003,0.009610497225769801,0.0064069981505132005,0.004271332100342134,0.1911421114903105,0.0544594842793622,0.019220994451539603,0.04057765495325027,0.25785604756555425,0.09824063830786907,0.0,0.0010678330250855335,0.0,0.0010678330250855335,0.0,0.0,0.09503713923261248,0.18153161426454067,0.03310282377765154,0.0032034990752566003
61,0.020090891191751482,0.009040901036288167,0.006027267357525445,0.004018178238350297,0.26118158549276926,0.05022722797937871,0.011049990155463317,0.03616360414515267,0.24257340207096906,0.09241809948205683,0.0,0.0010045445595875742,0.004018178238350297,0.0010045445595875742,0.0,0.0,0.06529539637319232,0.16876348601071248,0.023104524870514207,0.004018178238350297
62,0.0031663438754993586,0.010554479584997863,0.0031663438754993586,0.004221791833999145,0.18892518457146174,0.0538278458834891,0.01899806325299615,0.04010702242299188,0.2675191168011483,0.09815666014048012,0.0,0.0010554479584997862,0.0,0.0010554479584997862,0.0,0.0,0.09393486830648097,0.17942615294496367,0.03271888671349337,0.0031663438754993586
63,0.0395594934057815,0.0116351451193475,0.0034905435358042504,0.004654058047739,0.13729471240830052,0.0116351451193475,0.0116351451193475,0.043050036941585754,0.29491020576754146,0.10820684960993175,0.0,0.00116351451193475,0.0,0.0,0.0,0.0,0.09657170449058426,0.20012449605277702,0.032578406334173,0.0034905435358042504
64,0.039540234934895904,0.01098339859302664,0.004393359437210656,0.004393359437210656,0.12960410339771436,0.014278418170934632,0.019770117467447952,0.0549169929651332,0.2783907124381497,0.10214560691514775,0.001098339859302664,0.001098339859302664,0.001098339859302664,0.001098339859302664,0.0,0.0,0.10763730621166107,0.1955044949558742,0.03404853563838258,0.0
65,0.024958449853369105,0.011344749933349593,0.005672374966674797,0.004537899973339837,0.20307102380695774,0.029496349826708942,0.010210274940014634,0.03403424980004878,0.28754970418564546,0.10550617438015122,0.0,0.003403424980004878,0.0,0.0,0.0,0.0,0.06353059962675772,0.19399522386027807,0.021555024873364227,0.0011344749933349593
66,0.00315634978668336,0.0105211659556112,0.00631269957336672,0.00420846638224448,0.18832887060544048,0.05365794637361712,0.01893809872010016,0.03998043063132256,0.2666747328938993,0.09784684338718416,0.0,0.00105211659556112,0.0,0.00105211659556112,0.0,0.0,0.09363837700493968,0.1788598212453904,0.03261561446239472,0.00315634978668336
67,0.02942830267009296,0.010510108096461772,0.006306064857877063,0.004204043238584709,0.23647743217038986,0.027326281050800608,0.009459097286815595,0.02942830267009296,0.2663944548669683,0.09774400529709448,0.0,0.0010510108096461772,0.0010510108096461772,0.0,0.0,0.0021020216192923543,0.07251974586558622,0.17762082683020394,0.02522425943150825,0.0031530324289385315
68,0.0395594934057815,0.0116351451193475,0.0034905435358042504,0.004654058047739,0.13729471240830052,0.0116351451193475,0.0116351451193475,0.043050036941585754,0.29491020576754146,0.10820684960993175,0.0,0.00116351451193475,0.0,0.0,0.0,0.0,0.09657170449058426,0.20012449605277702,0.032578406334173,0.0034905435358042504
69,0.029521384552935532,0.010543351626048404,0.004217340650419362,0.004217340650419362,0.2372254115860891,0.02741271422772585,0.009489016463443564,0.029521384552935532,0.26723706198963587,0.09805317012225016,0.0,0.0010543351626048404,0.0010543351626048404,0.0,0.0,0.002108670325209681,0.07274912621973399,0.17818264248021803,0.02530404390251617,0.002108670325209681
70,0.032338198762328935,0.009799454170402708,0.0039197816681610835,0.0039197816681610835,0.24302646342598716,0.02449863542600677,0.013719235838563791,0.046057434600892726,0.24838186513011226,0.09113492378474519,0.0,0.0009799454170402709,0.0019598908340805418,0.0,0.0,0.0009799454170402709,0.08427530586546329,0.16169099381164467,0.03135825334528867,0.0019598908340805418
71,0.014528337522337316,0.009685558348224878,0.004842779174112439,0.003874223339289951,0.28184974793334394,0.03002523087949712,0.011622670017869853,0.03874223339289951,0.24549500467328186,0.09007569263849137,0.0,0.0009685558348224878,0.0009685558348224878,0.0009685558348224878,0.0,0.0009685558348224878,0.0707045759420416,0.16562304775464542,0.024213895870562194,0.004842779174112439
72,0.003146418589041024,0.01048806196347008,0.0041952247853880315,0.0041952247853880315,0.18773630914611442,0.05348911601369741,0.018878511534246144,0.039854635461186304,0.2658356625570944,0.09753897626027175,0.0,0.0010488061963470079,0.0,0.0010488061963470079,0.0,0.0,0.0933437514748837,0.17829705337899135,0.032512992086757245,0.008390449570776063
73,0.029490291901228587,0.010532247107581638,0.0042128988430326555,0.0042128988430326555,0.23697555992058686,0.027383842479712258,0.009479022396823474,0.029490291901228587,0.266955601312318,0.09794989810050923,0.0,0.0010532247107581639,0.0010532247107581639,0.0,0.0,0.0021064494215163277,0.0726725050423133,0.17799497611812967,0.02527739305819593,0.003159674132274491
74,0.019598908340805417,0.009799454170402708,0.004899727085201354,0.0039197816681610835,0.25478580843047044,0.04899727085201354,0.01077939958744298,0.03527803501344975,0.24838186513011226,0.09113492378474519,0.0,0.0009799454170402709,0.0039197816681610835,0.0009799454170402709,0.0,0.0,0.06369645210761761,0.1646308300627655,0.02253874459192623,0.015679126672644334
75,0.01451427963211139,0.009676186421407593,0.002902855926422278,0.0038704745685630374,0.281577024862961,0.02999617790636354,0.011611423705689112,0.03870474568563037,0.24525745913020758,0.08998853371909062,0.0,0.0009676186421407594,0.0009676186421407594,0.0009676186421407594,0.0,0.0009676186421407594,0.07063616087627543,0.16546278780606985,0.024190466053518985,0.007740949137126075
76,0.029552542837994016,0.010554479584997863,0.0031663438754993586,0.004221791833999145,0.2374757906624519,0.02744164692099444,0.009499031626498075,0.029552542837994016,0.2675191168011483,0.09815666014048012,0.0,0.0010554479584997862,0.0010554479584997862,0.0,0.0,0.0021108959169995724,0.07282590913648525,0.17837070498646387,0.02533075100399487,0.0021108959169995724
77,0.010461594061618788,0.00951054005601708,0.003804216022406832,0.003804216022406832,0.2748546076188936,0.034237944201661485,0.012363702072822204,0.03138478218485636,0.24105890352983692,0.08844802252095885,0.0,0.000951054005601708,0.001902108011203416,0.000951054005601708,0.0,0.000951054005601708,0.08559486050415371,0.16358128896349378,0.02853162016805124,0.007608432044813664
78,0.009029630733251163,0.009029630733251163,0.005417778439950697,0.003611852293300465,0.325969669470367,0.046954079812906044,0.0027088892199753486,0.025282966053103255,0.2288695353803506,0.0839755658192358,0.0,0.0009029630733251163,0.0009029630733251163,0.0009029630733251163,0.0,0.003611852293300465,0.0722370458660093,0.15530964861191998,0.02438000297977814,0.0009029630733251163
79,0.019832121094931404,0.009916060547465702,0.005949636328479421,0.003966424218986281,0.2578175742341083,0.04958030273732851,0.010907666602212273,0.03569781797087653,0.25133742866633946,0.09221936309143103,0.0,0.0009916060547465703,0.003966424218986281,0.0009916060547465703,0.0,0.0,0.06445439355852707,0.1665898171974238,0.022806939259171117,0.0029748181642397105
80,0.0029959704197853885,0.010985224872546424,0.004993284032975648,0.003994627226380518,0.17875956838052817,0.0509314971363516,0.017975822518712332,0.03794895865061492,0.30593351941638497,0.09287508301334704,0.0,0.0009986568065951296,0.0,0.0009986568065951296,0.0,0.0,0.08888045578696653,0.169771657121172,0.030958361004449014,0.0009986568065951296
